Gene,_SCORE_GRP5_,_SCORE_GRP20_,_SCORE_GRP11_,_SCORE_GRP18_,_SCORE_GRP13_,_SCORE_GRP12_,_SCORE_GRP9_,_SCORE_GRP3_,_SCORE_GRP16_,_SCORE_GRP17_,_SCORE_GRP19_,_SCORE_GRP14_,_SCORE_GRP6_,_SCORE_GRP1_,_SCORE_GRP4_,_SCORE_GRP7_,_SCORE_GRP10_,_SCORE_GRP2_,_SCORE_GRP8_,_SCORE_GRP15_,GRP1|19_GO:0032787|-6.155|monocarboxylic acid metabolic process,GRP1|6_R-MMU-556833|-5.265|Metabolism of lipids,GRP1|19_GO:0044283|-4.180|small molecule biosynthetic process,GRP1|19_GO:0006631|-4.826|fatty acid metabolic process,GRP1|6_R-MMU-8978868|-5.907|Fatty acid metabolism,GRP1|24_mmu01212|-7.802|Fatty acid metabolism - Mus musculus (house mouse),GRP1|19_GO:0016053|-2.770|organic acid biosynthetic process,GRP1|19_GO:0046394|-2.803|carboxylic acid biosynthetic process,GRP1|24_mmu01040|-6.296|Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse),GRP1|19_GO:0033559|-2.307|unsaturated fatty acid metabolic process,GRP1|6_R-MMU-2046106|-4.561|alpha-linolenic acid (ALA) metabolism,GRP1|6_R-MMU-2046104|-4.561|alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,GRP1|19_GO:0072330|-2.103|monocarboxylic acid biosynthetic process,GRP1|19_GO:0006633|-2.573|fatty acid biosynthetic process,GRP1|27_WP4491|-4.458|Elongation of very long chain fatty acids,GRP1|27_WP4351|-4.458|Omega 9 fatty acid synthesis,GRP1|19_GO:0006636|-2.970|unsaturated fatty acid biosynthetic process,GRP1|27_WP4346|-2.731|Cholesterol metabolism with Bloch and Kandutsch Russell pathways,GRP2|19_GO:0006091|-5.746|generation of precursor metabolites and energy,GRP2|24_mmu01200|-6.971|Carbon metabolism - Mus musculus (house mouse),GRP2|19_GO:0005975|-3.698|carbohydrate metabolic process,GRP2|19_GO:1901136|-2.502|carbohydrate derivative catabolic process,GRP2|19_GO:0006163|-2.082|purine nucleotide metabolic process,GRP2|19_GO:0046496|-2.510|nicotinamide nucleotide metabolic process,GRP2|19_GO:0019362|-2.510|pyridine nucleotide metabolic process,GRP2|19_GO:0072524|-2.394|pyridine-containing compound metabolic process,GRP2|24_mmu00030|-3.272|Pentose phosphate pathway - Mus musculus (house mouse),GRP2|27_WP157|-4.090|Glycolysis and gluconeogenesis,GRP2|19_GO:0019319|-2.638|hexose biosynthetic process,GRP2|19_GO:0006094|-2.731|gluconeogenesis,GRP2|19_GO:0046364|-2.473|monosaccharide biosynthetic process,GRP2|19_GO:0046034|-2.086|ATP metabolic process,GRP2|19_GO:0009135|-2.363|purine nucleoside diphosphate metabolic process,GRP2|19_GO:0046031|-2.492|ADP metabolic process,GRP2|19_GO:0009179|-2.363|purine ribonucleoside diphosphate metabolic process,GRP2|19_GO:0009185|-2.172|ribonucleoside diphosphate metabolic process,GRP2|19_GO:0009132|-2.101|nucleoside diphosphate metabolic process,GRP2|19_GO:0006090|-2.172|pyruvate metabolic process,GRP2|24_mmu00010|-2.417|Glycolysis / Gluconeogenesis - Mus musculus (house mouse),GRP2|24_mmu01230|-2.216|Biosynthesis of amino acids - Mus musculus (house mouse),GRP3|19_GO:0070848|-6.146|response to growth factor,GRP3|19_GO:0071363|-5.618|cellular response to growth factor stimulus,GRP3|19_GO:0007167|-2.528|enzyme-linked receptor protein signaling pathway,GRP3|19_GO:0090287|-2.302|regulation of cellular response to growth factor stimulus,GRP3|19_GO:0090092|-2.722|regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GRP3|19_GO:0007178|-2.510|cell surface receptor protein serine/threonine kinase signaling pathway,GRP3|19_GO:0141091|-2.659|transforming growth factor beta receptor superfamily signaling pathway,GRP3|19_GO:0071559|-2.042|response to transforming growth factor beta,GRP3|19_GO:0071560|-2.112|cellular response to transforming growth factor beta stimulus,GRP3|19_GO:0032355|-3.500|response to estradiol,GRP3|19_GO:0072163|-2.824|mesonephric epithelium development,GRP3|19_GO:0001657|-2.886|ureteric bud development,GRP3|19_GO:0072164|-2.824|mesonephric tubule development,GRP3|19_GO:0001823|-2.779|mesonephros development,GRP3|19_GO:0072073|-2.168|kidney epithelium development,GRP3|19_GO:0033273|-2.087|response to vitamin,GRP4|19_GO:0072521|-4.574|purine-containing compound metabolic process,GRP4|19_GO:0055086|-3.297|nucleobase-containing small molecule metabolic process,GRP4|19_GO:0006753|-3.441|nucleoside phosphate metabolic process,GRP4|19_GO:0090407|-2.470|organophosphate biosynthetic process,GRP4|19_GO:1901293|-2.675|nucleoside phosphate biosynthetic process,GRP4|19_GO:0072522|-2.416|purine-containing compound biosynthetic process,GRP4|19_GO:0044272|-2.328|sulfur compound biosynthetic process,GRP4|19_GO:0043604|-2.382|amide biosynthetic process,GRP4|19_GO:0035383|-3.019|thioester metabolic process,GRP4|19_GO:0006637|-3.019|acyl-CoA metabolic process,GRP4|19_GO:0071616|-3.434|acyl-CoA biosynthetic process,GRP4|19_GO:0035384|-3.434|thioester biosynthetic process,GRP4|19_GO:0000038|-4.727|very long-chain fatty acid metabolic process,GRP4|6_R-MMU-75105|-4.834|Fatty acyl-CoA biosynthesis,GRP4|6_R-MMU-75876|-3.843|Synthesis of very long-chain fatty acyl-CoAs,GRP4|19_GO:1901568|-2.707|fatty acid derivative metabolic process,GRP5|6_R-MMU-6798695|-4.605|Neutrophil degranulation,GRP6|19_GO:0015849|-3.263|organic acid transport,GRP6|19_GO:0046942|-3.280|carboxylic acid transport,GRP6|19_GO:0015711|-2.567|organic anion transport,GRP6|19_GO:1903825|-4.363|organic acid transmembrane transport,GRP6|19_GO:1905039|-4.436|carboxylic acid transmembrane transport,GRP6|19_GO:0098739|-2.168|import across plasma membrane,GRP6|6_R-MMU-210991|-3.728|Basigin interactions,GRP6|19_GO:0015695|-2.886|organic cation transport,GRP6|6_R-MMU-352230|-3.434|Amino acid transport across the plasma membrane,GRP6|19_GO:0032328|-4.113|alanine transport,GRP6|19_GO:0015804|-2.755|neutral amino acid transport,GRP6|19_GO:1902475|-2.473|L-alpha-amino acid transmembrane transport,GRP6|19_GO:0015807|-2.143|L-amino acid transport,GRP6|19_GO:0032892|-2.492|positive regulation of organic acid transport,GRP7|24_mmu03320|-4.211|PPAR signaling pathway - Mus musculus (house mouse),GRP7|27_WP2316|-4.382|PPAR signaling pathway,GRP7|24_mmu00071|-3.988|Fatty acid degradation - Mus musculus (house mouse),GRP7|19_GO:0030258|-2.042|lipid modification,GRP7|19_GO:0019395|-2.129|fatty acid oxidation,GRP7|19_GO:0006635|-2.595|fatty acid beta-oxidation,GRP7|19_GO:0009062|-2.074|fatty acid catabolic process,GRP7|19_GO:0034440|-2.035|lipid oxidation,GRP8|19_GO:0045333|-3.323|cellular respiration,GRP8|19_GO:0009060|-3.855|aerobic respiration,GRP8|19_GO:0015980|-2.592|energy derivation by oxidation of organic compounds,GRP8|6_R-MMU-1428517|-2.335|Aerobic respiration and respiratory electron transport,GRP8|24_mmu00020|-3.350|Citrate cycle (TCA cycle) - Mus musculus (house mouse),GRP8|27_WP434|-3.391|TCA cycle,GRP8|19_GO:0006099|-3.272|tricarboxylic acid cycle,GRP8|24_mmu05012|-2.029|Parkinson disease - Mus musculus (house mouse),GRP8|19_GO:0022900|-2.612|electron transport chain,GRP8|19_GO:0022904|-2.735|respiratory electron transport chain,GRP8|19_GO:0042775|-2.312|mitochondrial ATP synthesis coupled electron transport,GRP8|19_GO:0019646|-2.492|aerobic electron transport chain,GRP8|19_GO:0042773|-2.279|ATP synthesis coupled electron transport,GRP8|24_mmu04260|-2.074|Cardiac muscle contraction - Mus musculus (house mouse),GRP9|19_GO:0045859|-2.134|regulation of protein kinase activity,GRP9|19_GO:0006469|-2.025|negative regulation of protein kinase activity,GRP9|19_GO:0034612|-3.591|response to tumor necrosis factor,GRP9|19_GO:0071356|-3.004|cellular response to tumor necrosis factor,GRP10|19_GO:0042219|-3.572|modified amino acid catabolic process,GRP11|19_GO:0098657|-3.456|import into cell,GRP11|19_GO:0006897|-2.619|endocytosis,GRP12|19_GO:0048858|-3.441|cell projection morphogenesis,GRP12|19_GO:0120039|-2.876|plasma membrane bounded cell projection morphogenesis,GRP12|19_GO:0048812|-2.908|neuron projection morphogenesis,GRP12|19_GO:0048667|-2.002|cell morphogenesis involved in neuron differentiation,GRP12|19_GO:0061564|-2.202|axon development,GRP12|19_GO:0051960|-3.406|regulation of nervous system development,GRP12|19_GO:0050767|-3.423|regulation of neurogenesis,GRP12|19_GO:0051962|-3.352|positive regulation of nervous system development,GRP12|19_GO:0050769|-3.122|positive regulation of neurogenesis,GRP12|19_GO:0014013|-2.328|regulation of gliogenesis,GRP12|19_GO:0014015|-3.002|positive regulation of gliogenesis,GRP13|24_mmu04142|-3.348|Lysosome - Mus musculus (house mouse),GRP14|24_mmu04151|-2.771|PI3K-Akt signaling pathway - Mus musculus (house mouse),GRP14|27_WP2841|-3.099|Focal adhesion PI3K Akt mTOR signaling pathway,GRP14|19_GO:0050730|-2.258|regulation of peptidyl-tyrosine phosphorylation,GRP14|19_GO:0050731|-2.077|positive regulation of peptidyl-tyrosine phosphorylation,GRP14|19_GO:0002688|-2.339|regulation of leukocyte chemotaxis,GRP14|19_GO:0034103|-2.115|regulation of tissue remodeling,GRP14|19_GO:0035924|-2.143|cellular response to vascular endothelial growth factor stimulus,GRP14|19_GO:0051781|-2.035|positive regulation of cell division,GRP15|19_GO:0001895|-2.492|retina homeostasis,GRP15|19_GO:0045494|-2.885|photoreceptor cell maintenance,GRP15|6_R-MMU-2187338|-2.129|Visual phototransduction,GRP16|19_GO:0045667|-2.131|regulation of osteoblast differentiation,GRP16|19_GO:0045669|-2.216|positive regulation of osteoblast differentiation,GRP16|19_GO:0030278|-2.286|regulation of ossification,GRP16|19_GO:0070169|-2.573|positive regulation of biomineral tissue development,GRP16|19_GO:0030501|-2.805|positive regulation of bone mineralization,GRP16|19_GO:0045778|-2.399|positive regulation of ossification,GRP16|19_GO:0030500|-2.061|regulation of bone mineralization,GRP17|19_GO:0032870|-2.742|cellular response to hormone stimulus,GRP17|19_GO:0051851|-2.157|modulation by host of symbiont process,GRP17|19_GO:0141193|-2.172|nuclear receptor-mediated signaling pathway,GRP18|19_GO:0045229|-2.622|external encapsulating structure organization,GRP18|19_GO:0030198|-2.629|extracellular matrix organization,GRP18|19_GO:0043062|-2.614|extracellular structure organization,GRP19|19_GO:0043434|-2.124|response to peptide hormone,GRP19|19_GO:0032868|-2.622|response to insulin,GRP19|19_GO:0043954|-2.101|cellular component maintenance,GRP19|19_GO:0034331|-2.381|cell junction maintenance,GRP20|6_R-MMU-109582|-2.592|Hemostasis,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
278507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12162,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.8125,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,35,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,8,0
22190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
21828,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0
29873,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
229595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
54325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.3,0.3,0.4,0.1,0.1,0.4,0.1,0.3,0.3,0.1,0.1,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20661,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,2,0,0,10,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0
57915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
214505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
212541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
