Gene,_SCORE_GRP10_,_SCORE_GRP7_,_SCORE_GRP16_,_SCORE_GRP6_,_SCORE_GRP8_,_SCORE_GRP18_,_SCORE_GRP12_,_SCORE_GRP2_,_SCORE_GRP1_,_SCORE_GRP17_,_SCORE_GRP5_,_SCORE_GRP11_,_SCORE_GRP4_,_SCORE_GRP9_,_SCORE_GRP15_,_SCORE_GRP14_,_SCORE_GRP19_,_SCORE_GRP13_,_SCORE_GRP3_,GRP1|19_GO:0031647|-3.542|regulation of protein stability,GRP1|19_GO:0050821|-3.503|protein stabilization,GRP1|6_R-MMU-8953897|-4.771|Cellular responses to stimuli,GRP1|6_R-MMU-2262752|-3.941|Cellular responses to stress,GRP1|6_R-MMU-3371497|-7.815|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,GRP1|24_mmu05020|-2.960|Prion disease - Mus musculus (house mouse),GRP1|24_mmu04915|-4.871|Estrogen signaling pathway - Mus musculus (house mouse),GRP1|24_mmu05417|-2.768|Lipid and atherosclerosis - Mus musculus (house mouse),GRP1|19_GO:0042176|-2.202|regulation of protein catabolic process,GRP1|19_GO:2000058|-2.497|regulation of ubiquitin-dependent protein catabolic process,GRP1|19_GO:0032434|-2.979|regulation of proteasomal ubiquitin-dependent protein catabolic process,GRP1|19_GO:0061136|-2.227|regulation of proteasomal protein catabolic process,GRP1|19_GO:0090083|-5.220|regulation of inclusion body assembly,GRP1|19_GO:0009266|-4.128|response to temperature stimulus,GRP1|19_GO:0009408|-4.738|response to heat,GRP1|19_GO:0061077|-5.556|chaperone-mediated protein folding,GRP1|19_GO:0034605|-3.561|cellular response to heat,GRP1|24_mmu04141|-3.251|Protein processing in endoplasmic reticulum - Mus musculus (house mouse),GRP1|6_R-MMU-3371556|-4.010|Cellular response to heat stress,GRP1|6_R-MMU-3371571|-5.135|HSF1-dependent transactivation,GRP1|6_R-MMU-3371568|-6.127|Attenuation phase,GRP1|6_R-MMU-3371453|-3.357|Regulation of HSF1-mediated heat shock response,GRP1|19_GO:0051084|-2.643|'de novo' post-translational protein folding,GRP1|19_GO:0051085|-2.998|chaperone cofactor-dependent protein refolding,GRP1|19_GO:0006458|-2.589|'de novo' protein folding,GRP1|24_mmu04213|-2.268|Longevity regulating pathway - multiple species - Mus musculus (house mouse),GRP1|19_GO:0042026|-3.627|protein refolding,GRP1|6_R-MMU-913531|-2.964|Interferon Signaling,GRP1|6_R-MMU-1169410|-2.724|Antiviral mechanism by IFN-stimulated genes,GRP1|6_R-MMU-9833482|-3.304|PKR-mediated signaling,GRP2|19_GO:0051129|-2.713|negative regulation of cellular component organization,GRP2|19_GO:0051604|-2.822|protein maturation,GRP2|19_GO:0006457|-5.941|protein folding,GRP2|19_GO:1902903|-2.573|regulation of supramolecular fiber organization,GRP2|19_GO:1905906|-3.993|regulation of amyloid fibril formation,GRP2|19_GO:1905907|-4.392|negative regulation of amyloid fibril formation,GRP2|19_GO:0051131|-3.692|chaperone-mediated protein complex assembly,GRP3|19_GO:0062207|-2.302|regulation of pattern recognition receptor signaling pathway,GRP3|19_GO:0062208|-3.958|positive regulation of pattern recognition receptor signaling pathway,GRP3|19_GO:0039531|-2.096|regulation of cytoplasmic pattern recognition receptor signaling pathway,GRP4|19_GO:1900182|-2.511|positive regulation of protein localization to nucleus,GRP4|19_GO:0070670|-2.961|response to interleukin-4,GRP4|19_GO:0071353|-3.075|cellular response to interleukin-4,GRP4|19_GO:0098760|-3.565|response to interleukin-7,GRP4|19_GO:0098761|-3.627|cellular response to interleukin-7,GRP4|27_WP450|-2.004|IL 2 signaling pathway,GRP4|24_mmu05212|-2.004|Pancreatic cancer - Mus musculus (house mouse),GRP5|19_GO:0043524|-2.023|negative regulation of neuron apoptotic process,GRP5|19_GO:2001234|-3.163|negative regulation of apoptotic signaling pathway,GRP5|19_GO:2001242|-2.255|regulation of intrinsic apoptotic signaling pathway,GRP5|19_GO:2001243|-3.337|negative regulation of intrinsic apoptotic signaling pathway,GRP5|19_GO:1902175|-2.791|regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GRP5|19_GO:1902176|-3.296|negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,GRP6|19_GO:0031344|-3.117|regulation of cell projection organization,GRP6|19_GO:0120035|-3.199|regulation of plasma membrane bounded cell projection organization,GRP6|19_GO:0010975|-3.252|regulation of neuron projection development,GRP6|19_GO:0031346|-2.796|positive regulation of cell projection organization,GRP6|19_GO:0051962|-2.735|positive regulation of nervous system development,GRP6|19_GO:0050769|-2.576|positive regulation of neurogenesis,GRP6|19_GO:0010770|-2.155|positive regulation of cell morphogenesis,GRP6|19_GO:0050775|-2.191|positive regulation of dendrite morphogenesis,GRP6|19_GO:0060999|-2.137|positive regulation of dendritic spine development,GRP7|19_GO:0016071|-2.444|mRNA metabolic process,GRP7|6_R-MMU-8953854|-2.224|Metabolism of RNA,GRP7|24_mmu03040|-2.340|Spliceosome - Mus musculus (house mouse),GRP7|6_R-MMU-72172|-3.052|mRNA Splicing,GRP7|6_R-MMU-72163|-3.124|mRNA Splicing - Major Pathway,GRP7|6_R-MMU-72203|-2.388|Processing of Capped Intron-Containing Pre-mRNA,GRP7|6_R-MMU-72165|-2.671|mRNA Splicing - Minor Pathway,GRP8|19_GO:0051051|-2.041|negative regulation of transport,GRP8|19_GO:0043271|-2.893|negative regulation of monoatomic ion transport,GRP8|19_GO:0051926|-2.052|negative regulation of calcium ion transport,GRP9|19_GO:0051489|-2.288|regulation of filopodium assembly,GRP9|19_GO:0051491|-2.791|positive regulation of filopodium assembly,GRP9|19_GO:0032092|-2.020|positive regulation of protein binding,"GRP10|6_R-MMU-9716542|-2.698|Signaling by Rho GTPases, Miro GTPases and RHOBTB3",GRP10|6_R-MMU-194315|-2.781|Signaling by Rho GTPases,GRP10|6_R-MMU-9012999|-2.118|RHO GTPase cycle,GRP10|6_R-MMU-2029480|-2.036|Fcgamma receptor (FCGR) dependent phagocytosis,GRP11|6_R-MMU-9006934|-2.625|Signaling by Receptor Tyrosine Kinases,GRP11|24_mmu05167|-2.007|Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),GRP11|6_R-MMU-9009391|-2.173|Extra-nuclear estrogen signaling,GRP11|6_R-MMU-74752|-2.036|Signaling by Insulin receptor,GRP12|19_GO:0033365|-2.618|protein localization to organelle,GRP12|19_GO:0072665|-2.036|protein localization to vacuole,GRP12|19_GO:0061462|-2.537|protein localization to lysosome,GRP13|19_GO:0032200|-2.451|telomere organization,GRP13|19_GO:0000723|-2.573|telomere maintenance,GRP14|19_GO:0170036|-2.512|import into the mitochondrion,GRP15|19_GO:0007080|-2.372|mitotic metaphase chromosome alignment,GRP15|19_GO:0044380|-2.487|protein localization to cytoskeleton,GRP16|6_R-MMU-1280218|-2.396|Adaptive Immune System,GRP16|6_R-MMU-983168|-2.308|Antigen processing: Ubiquitination & Proteasome degradation,GRP16|24_mmu05012|-2.270|Parkinson disease - Mus musculus (house mouse),GRP17|19_GO:0051091|-2.055|positive regulation of DNA-binding transcription factor activity,GRP17|19_GO:0051092|-2.224|positive regulation of NF-kappaB transcription factor activity,GRP17|19_GO:0090398|-2.329|cellular senescence,GRP18|19_GO:0048193|-2.255|Golgi vesicle transport,GRP18|19_GO:0098876|-2.052|vesicle-mediated transport to the plasma membrane,GRP19|19_GO:0006275|-2.224|regulation of DNA replication,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_
18709,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.13333333333333333,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,12,0,6,0,0,0,0,0,3,4,0,0,0,0,9,0,0,0
215474,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
18011,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
108699,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0
216001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,58,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12315,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4,11,0,0,0,0,0,0,3,0,9,1,0,0,0,0,8,0,0,0
67128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11911,0.0,0.14285714285714285,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,21,9,0,0,0,1,0,10,5,0,0,0,0,0,0,0,11,0,0,0
20807,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,12,0,0,0,0,0,5,0,0,2,8,7,0,0,0,0,0,5,0,0
12301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
16451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
70369,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.36666666666666664,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,18,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0
269397,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
227613,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,47,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0
67542,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
54170,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54198,0.0,0.0,0.0,0.4444444444444444,0.3333333333333333,1.0,0.0,0.14285714285714285,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,24,25,19,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,1,0
50926,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
